ObjectID,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
16684,120567912,VAL,273,9/11/12 1:00,2012,9,Tuesday,769229.0704,2948998.559,NORTHAMPTON ST,"(42.33944214, -71.08180837)"
16685,120567948,WEAPONS CHARGE,330,9/11/12 1:20,2012,9,Tuesday,768841.5657,2936379.959,SEAVER ST,"(42.30482136, -71.08346956)"
16686,120567949,InvProp,619,9/11/12 1:21,2012,9,Tuesday,768101.5539,2950344.795,ST STEPHEN ST,"(42.34315135, -71.08595455)"
16687,120567971,ROBBERY,936,9/11/12 1:34,2012,9,Tuesday,776373.7815,2948617.138,ORTON MAROTTA WY,"(42.33829635, -71.05538956)"
16688,120567982,VANDALISM,402,9/11/12 1:53,2012,9,Tuesday,773930.7124,2928799.844,FULLER ST,"(42.28395136, -71.06479957)"
16689,120567984,VAL,462,9/11/12 1:56,2012,9,Tuesday,772079.751,2935682.678,BOWDOIN ST,"(42.30286396, -71.07151196)"
16690,120568006,ROBBERY,291,9/11/12 2:13,2012,9,Tuesday,765141.45,2944864.219,COLUMBUS AV,"(42.32815135, -71.09699955)"
16691,120568013,VAL,0,9/11/12 2:22,2012,9,Tuesday,759265.5014,2927282.923,CUMMINS HY,"(42.27998137, -71.11901955)"
16692,120568025,SIMPLE ASSAULT,169,9/11/12 2:31,2012,9,Tuesday,771357.6081,2946716.26,ALBANY ST,"(42.33315053, -71.07397769)"
16693,120568008,FIRE,323,9/11/12 2:50,2012,9,Tuesday,769113.4919,2940235.08,GLENBURNE ST,"(42.31539635, -71.08239456)"
16694,120568065,MedAssist,574,9/11/12 3:15,2012,9,Tuesday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
16695,120568073,TOWED,553,9/11/12 3:45,2012,9,Tuesday,757581.7023,2925169.981,MAYNARD ST,"(42.27420376, -71.1252759)"
16696,120568080,BENoProp,606,9/11/12 3:46,2012,9,Tuesday,761321.6315,2946451.875,HUNTINGTON AV,"(42.3325566, -71.11109868)"
16697,120568087,VAL,561,9/11/12 4:06,2012,9,Tuesday,758817.8403,2927539.667,ROWE ST,"(42.28069137, -71.12066955)"
16698,120568258,DRUG CHARGES,169,9/11/12 4:15,2012,9,Tuesday,772150.9382,2948014.253,E NEWTON ST,"(42.33670135, -71.07101955)"
16699,120568096,RESIDENTIAL BURGLARY,438,9/11/12 4:51,2012,9,Tuesday,770993.6902,2931447.157,TALBOT AV,"(42.29125636, -71.07560456)"
16700,120568099,OTHER LARCENY,106,9/11/12 5:05,2012,9,Tuesday,775280.6508,2954535.244,SUMMER ST,"(42.35455134, -71.05931956)"
16701,120569519,VAL,200,9/11/12 5:26,2012,9,Tuesday,776657.0972,2950278.584,A ST,"(42.34285135, -71.05430957)"
16702,120568525,OTHER LARCENY,143,9/11/12 6:00,2012,9,Tuesday,769006.8448,2952355.38,BOYLSTON ST,"(42.34865634, -71.08256955)"
16703,120577360,PropLost,943,9/11/12 6:00,2012,9,Tuesday,769577.6478,2925720.257,WOODBOLE AV,"(42.27556058, -71.08094209)"
16704,120568165,MVAcc,321,9/11/12 6:47,2012,9,Tuesday,768929.5815,2937743.336,BLUE HILL AV,"(42.30856135, -71.08311956)"
16705,120571703,LARCENY FROM MOTOR VEHICLE,545,9/11/12 7:00,2012,9,Tuesday,756565.6272,2919671.359,HALE ST,"(42.25912728, -71.12911854)"
16706,120571212,SIMPLE ASSAULT,561,9/11/12 7:10,2012,9,Tuesday,757814.1441,2928627.903,CUMMINS HY,"(42.28368974, -71.12436078)"
16707,120570950,AUTO THEFT,26,9/11/12 7:10,2012,9,Tuesday,780373.844,2964179.434,BORDER ST,"(42.38094134, -71.04028457)"
16708,120571547,SIMPLE ASSAULT,428,9/11/12 7:15,2012,9,Tuesday,767938.4574,2927917.299,MORTON ST,"(42.28161136, -71.08695956)"
16709,120569266,DRUG CHARGES,282,9/11/12 7:30,2012,9,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
16710,120569951,PropLost,187,9/11/12 7:30,2012,9,Tuesday,775766.9805,2943959.744,WASHBURN ST,"(42.32552496, -71.05772321)"
16711,120572111,DRUG CHARGES,691,9/11/12 7:30,2012,9,Tuesday,751256.7891,2929857.799,CENTRE ST,"(42.28714136, -71.14857453)"
16712,120569651,DRUG CHARGES,282,9/11/12 7:30,2012,9,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
16713,120569657,DRUG CHARGES,282,9/11/12 7:30,2012,9,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
16714,120572125,DRUG CHARGES,691,9/11/12 7:30,2012,9,Tuesday,751256.7891,2929857.799,CENTRE ST,"(42.28714136, -71.14857453)"
16715,120569013,RESIDENTIAL BURGLARY,357,9/11/12 7:30,2012,9,Tuesday,772014.9224,2933935.486,CLAYBOURNE ST,"(42.29807047, -71.07178402)"
16716,120570036,RESIDENTIAL BURGLARY,510,9/11/12 7:30,2012,9,Tuesday,761172.9759,2934235.589,TOWER ST,"(42.29903634, -71.11185405)"
16717,120572119,DRUG CHARGES,691,9/11/12 7:30,2012,9,Tuesday,751256.7891,2929857.799,CENTRE ST,"(42.28714136, -71.14857453)"
16718,120568245,32GUN,784,9/11/12 7:50,2012,9,Tuesday,752048.4758,2952718.757,WARREN ST,"(42.34986409, -71.14529739)"
16719,120568186,TOWED,135,9/11/12 7:59,2012,9,Tuesday,769153.6801,2953558.714,MARLBOROUGH ST,"(42.35195635, -71.08200456)"
16720,120569780,DRUG CHARGES,355,9/11/12 8:00,2012,9,Tuesday,775275.7115,2933759.268,GIBSON ST,"(42.29754136, -71.05973457)"
16721,120568276,MVAcc,804,9/11/12 8:05,2012,9,Tuesday,753734.0225,2954153.382,EVERETT ST,"(42.35378135, -71.13903954)"
16722,120571686,VAL,273,9/11/12 8:05,2012,9,Tuesday,769552.6659,2948284.111,CAMDEN ST,"(42.33747731, -71.08062448)"
16723,120568274,MedAssist,793,9/11/12 8:10,2012,9,Tuesday,755074.9875,2952417.195,COMMONWEALTH AV,"(42.34900151, -71.13410611)"
16724,120568299,MVAcc,911,9/11/12 8:15,2012,9,Tuesday,766720.4393,2947730.658,RUGGLES ST,"(42.33599635, -71.09110955)"
16725,120568341,InvPer,174,9/11/12 8:42,2012,9,Tuesday,775612.0435,2945827.363,ELLERY ST,"(42.33065198, -71.05826039)"
16726,120568344,SIMPLE ASSAULT,902,9/11/12 8:45,2012,9,Tuesday,780144.1312,2959668.366,JACOBBE RD,"(42.36856634, -71.04122457)"
16727,120573894,PhoneCalls,746,9/11/12 9:00,2012,9,Tuesday,746363.9327,2932329.379,FURBUSH RD,"(42.29397745, -71.16662122)"
16728,120641303,SIMPLE ASSAULT,72,9/11/12 9:00,2012,9,Tuesday,774286.5764,2954675.901,WEST ST,"(42.35495134, -71.06299456)"
16729,120571996,LARCENY FROM MOTOR VEHICLE,178,9/11/12 9:00,2012,9,Tuesday,772342.8129,2945079.759,ALLERTON ST,"(42.32864635, -71.07036456)"
16730,120591575,VAL,816,9/11/12 9:00,2012,9,Tuesday,756972.1853,2956022.249,N HARVARD ST,"(42.35887135, -71.12702954)"
16731,120568377,MVAcc,814,9/11/12 9:17,2012,9,Tuesday,756120.4713,2956980.655,N HARVARD ST,"(42.36151141, -71.13016538)"
16732,120568405,VANDALISM,393,9/11/12 9:22,2012,9,Tuesday,774028.4138,2929274.093,DORCHESTER AV,"(42.28525136, -71.06442956)"
16733,120568922,LARCENY FROM MOTOR VEHICLE,565,9/11/12 9:30,2012,9,Tuesday,764095.122,2928561.424,WALK HILL ST,"(42.28342907, -71.10115084)"
16734,120568668,VANDALISM,565,9/11/12 9:30,2012,9,Tuesday,764095.122,2928561.424,WALK HILL ST,"(42.28342907, -71.10115084)"
16735,120568452,WEAPONS CHARGE,359,9/11/12 9:41,2012,9,Tuesday,773274.1214,2933145.542,WALDECK ST,"(42.29588538, -71.06714448)"
16736,120568393,OTHER LARCENY,476,9/11/12 9:49,2012,9,Tuesday,766115.135,2923530.012,BLUE HILL AV,"(42.26959636, -71.09377455)"
16737,120568462,DRUG CHARGES,270,9/11/12 9:50,2012,9,Tuesday,771639.6374,2946991.29,ALBANY ST,"(42.33390135, -71.07292956)"
16738,120571826,FRAUD,645,9/11/12 9:50,2012,9,Tuesday,760540.3798,2939187.065,CENTRE ST,"(42.31263135, -71.11410955)"
16739,120568468,VAL,775,9/11/12 9:51,2012,9,Tuesday,749800.0745,2950173.155,CHESTNUT HILL AV,"(42.34290421, -71.15365321)"
16740,120568478,TOWED,773,9/11/12 9:54,2012,9,Tuesday,749268.0444,2949810.993,EMBASSY RD,"(42.34191633, -71.15562656)"
16741,120568483,Argue,643,9/11/12 9:55,2012,9,Tuesday,760346.6211,2938369.88,CENTRE ST,"(42.31039136, -71.11483955)"
16742,120568482,PROSTITUTION CHARGES,265,9/11/12 9:57,2012,9,Tuesday,770360.5021,2941569.549,BLUE HILL AV,"(42.31904136, -71.07775956)"
16743,120569502,OTHER,61,9/11/12 10:00,2012,9,Tuesday,774746.5282,2958530.278,CAUSEWAY ST,"(42.36552135, -71.06121957)"
16744,120568873,OTHER LARCENY,102,9/11/12 10:00,2012,9,Tuesday,774529.9407,2955183.704,TREMONT ST,"(42.35634134, -71.06208456)"
16745,120570755,SIMPLE ASSAULT,102,9/11/12 10:00,2012,9,Tuesday,774418.0128,2955399.966,PARK ST,"(42.35693634, -71.06249456)"
16746,120568513,MedAssist,186,9/11/12 10:14,2012,9,Tuesday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
16747,120568618,RESIDENTIAL BURGLARY,618,9/11/12 10:15,2012,9,Tuesday,766801.9673,2949758.782,HEMENWAY ST,"(42.34156052, -71.09077203)"
16748,120568872,LARCENY FROM MOTOR VEHICLE,550,9/11/12 10:16,2012,9,Tuesday,755851.7471,2923188.233,WEST ST,"(42.26878636, -71.13169954)"
16749,120568539,TOWED,214,9/11/12 10:17,2012,9,Tuesday,778722.6466,2947847.002,W BROADWAY,"(42.33614915, -71.0467171)"
16750,120568555,COMMERCIAL BURGLARY,454,9/11/12 10:20,2012,9,Tuesday,770971.5367,2934681.665,HARVARD AV,"(42.30013233, -71.07562696)"
16751,120568541,WEAPONS CHARGE,911,9/11/12 10:25,2012,9,Tuesday,766266.9936,2947557.934,ANNUNCIATION RD,"(42.33552834, -71.09278967)"
16752,120569504,RESIDENTIAL BURGLARY,188,9/11/12 10:30,2012,9,Tuesday,775356.9945,2942611.285,ST MARGARET ST,"(42.32183056, -71.05926506)"
16753,120569200,InvProp,182,9/11/12 10:30,2012,9,Tuesday,771799.3448,2942640.84,DUDLEY ST,"(42.32196135, -71.07241956)"
16755,120568554,MVAcc,170,9/11/12 10:32,2012,9,Tuesday,771032.1683,2947352.683,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
16756,120568563,VAL,584,9/11/12 10:37,2012,9,Tuesday,764423.9817,2944474.549,FISHER AV,"(42.32709135, -71.09965955)"
16757,120569348,PhoneCalls,319,9/11/12 10:40,2012,9,Tuesday,767965.694,2937933.613,SCHUYLER ST,"(42.30909636, -71.08667955)"
16758,120568984,OTHER LARCENY,134,9/11/12 10:45,2012,9,Tuesday,770693.2587,2952983.224,BOYLSTON ST,"(42.35035635, -71.07631956)"
16759,120568647,Argue,282,9/11/12 10:45,2012,9,Tuesday,768866.0406,2944657.996,WARREN ST,"(42.32753635, -71.08322955)"
16760,120568596,07RV,560,9/11/12 10:51,2012,9,Tuesday,756482.1399,2929237.938,WASHINGTON ST,"(42.28537972, -71.12927335)"
16761,120568795,OTHER LARCENY,369,9/11/12 11:00,2012,9,Tuesday,777984.5293,2932550.614,WORRELL ST,"(42.29418595, -71.04974567)"
16762,120569016,LARCENY FROM MOTOR VEHICLE,473,9/11/12 11:00,2012,9,Tuesday,762595.8353,2925000.897,HEBRON ST,"(42.27367784, -71.10675203)"
16763,120574564,OTHER LARCENY,612,9/11/12 11:00,2012,9,Tuesday,762483.642,2948308.396,BINNEY ST,"(42.33763635, -71.10676955)"
16764,120568859,LARCENY FROM MOTOR VEHICLE,665,9/11/12 11:05,2012,9,Tuesday,758390.6675,2932947.621,BUSSEY ST,"(42.29553636, -71.12215954)"
16765,120568620,PropFound,110,9/11/12 11:09,2012,9,Tuesday,777393.0596,2955304.266,INTERNATIONAL PL,"(42.35663134, -71.05148956)"
16766,120568617,Service,179,9/11/12 11:20,2012,9,Tuesday,771738.9571,2946596.385,MASSACHUSETTS AV,"(42.33281635, -71.07256956)"
16767,120568664,MVAcc,793,9/11/12 11:25,2012,9,Tuesday,754080.3448,2952165.08,ALLSTON ST,"(42.34832135, -71.13778954)"
16768,120568680,FRAUD,607,9/11/12 11:28,2012,9,Tuesday,761778.1503,2943545.754,KENNEY ST,"(42.32457635, -71.10945954)"
16769,120568929,OTHER,74,9/11/12 13:45,2012,9,Tuesday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
16771,120624490,FORGERY,98,9/11/12 11:30,2012,9,Tuesday,775949.3985,2955622.884,WATER ST,"(42.35752634, -71.05682456)"
16772,120568686,FRAUD,397,9/11/12 11:30,2012,9,Tuesday,773158.1905,2930925.971,BRENT ST,"(42.28979636, -71.06761456)"
16773,120568696,OTHER LARCENY,76,9/11/12 11:30,2012,9,Tuesday,774927.5836,2958318.224,CANAL ST,"(42.36493691, -71.06055366)"
16774,120568811,DRUG CHARGES,257,9/11/12 11:30,2012,9,Tuesday,774845.858,2938432.619,HANCOCK ST,"(42.31037135, -71.06123456)"
16776,120568718,MedAssist,902,9/11/12 11:45,2012,9,Tuesday,780144.1312,2959668.366,JACOBBE RD,"(42.36856634, -71.04122457)"
16777,120568741,SIMPLE ASSAULT,503,9/11/12 11:56,2012,9,Tuesday,761047.1773,2928774.728,AMERICAN LEGION HY,"(42.28405295, -71.11241077)"
16778,120712873,OTHER LARCENY,388,9/11/12 12:00,2012,9,Tuesday,773047.8452,2924187.454,ADAMS ST,"(42.27130697, -71.06814847)"
16779,120569796,PropFound,159,9/11/12 12:00,2012,9,Tuesday,771482.5013,2950297.68,TREMONT ST,"(42.34297635, -71.07344956)"
16780,120568773,BENoProp,357,9/11/12 12:10,2012,9,Tuesday,772989.4359,2934060.992,TONAWANDA ST,"(42.29840138, -71.06817959)"
16781,120568785,PropDam,112,9/11/12 12:22,2012,9,Tuesday,774910.3858,2954001.267,AVENUE DE LAFAYETTE,"(42.35309135, -71.06069957)"
16782,120568941,AGGRAVATED ASSAULT,342,9/11/12 12:25,2012,9,Tuesday,772698.612,2935400.593,GENEVA AV,"(42.30208135, -71.06922956)"
16783,120568788,OTHER,687,9/11/12 12:26,2012,9,Tuesday,753950.5504,2929522.854,BELGRADE AV,"(42.28619136, -71.13862454)"
16784,120568823,MVAcc,239,9/11/12 12:30,2012,9,Tuesday,773588.6939,2940969.876,DUDLEY ST,"(42.31735135, -71.06583456)"
16785,120583445,PhoneCalls,342,9/11/12 12:30,2012,9,Tuesday,772698.612,2935400.593,GENEVA AV,"(42.30208135, -71.06922956)"
16786,120569731,OTHER LARCENY,169,9/11/12 12:30,2012,9,Tuesday,772150.9382,2948014.253,E NEWTON ST,"(42.33670135, -71.07101955)"
16787,120568880,SkipFare,903,9/11/12 12:32,2012,9,Tuesday,769157.9964,2947988.46,LATTIMORE CT,"(42.33667135, -71.08208956)"
16788,120568813,MedAssist,727,9/11/12 12:36,2012,9,Tuesday,745079.2053,2926719.196,VFW PY,"(42.27859636, -71.17144953)"
16789,120568860,VAL,226,9/11/12 12:48,2012,9,Tuesday,782056.6497,2947683.55,E BROADWAY,"(42.33565135, -71.03438957)"
16790,120568871,VAL,357,9/11/12 12:55,2012,9,Tuesday,773294.7932,2934931.682,GENEVA AV,"(42.30078635, -71.06703456)"
16791,120569166,RESIDENTIAL BURGLARY,914,9/11/12 13:00,2012,9,Tuesday,776906.2024,2944182.553,GAVIN WY,"(42.32612007, -71.05350618)"
16793,120568808,VANDALISM,758,9/11/12 13:23,2012,9,Tuesday,746657.1326,2953155.004,BRACKETT ST,"(42.35112096, -71.16523543)"
16794,120568951,Service,182,9/11/12 13:27,2012,9,Tuesday,773277.6571,2944433.986,MASSACHUSETTS AV,"(42.32686135, -71.06691956)"
16795,120573904,LARCENY FROM MOTOR VEHICLE,547,9/11/12 13:30,2012,9,Tuesday,756627.2682,2923090.711,HALLRON ST,"(42.26850953, -71.12883588)"
16796,120571739,PropLost,803,9/11/12 13:30,2012,9,Tuesday,753917.313,2954912.168,EVERETT ST,"(42.35586135, -71.13834954)"
16797,120568975,RESIDENTIAL BURGLARY,257,9/11/12 13:35,2012,9,Tuesday,774757.225,2938952.006,DOWNER AV,"(42.31179782, -71.06155237)"
16798,120576106,OTHER LARCENY,141,9/11/12 13:40,2012,9,Tuesday,767902.9271,2952280.765,NEWBURY ST,"(42.34846635, -71.08665456)"
16799,120568996,Argue,574,9/11/12 13:45,2012,9,Tuesday,763269.477,2939194.107,BROOKSIDE AV,"(42.31261635, -71.10401955)"
16800,120568988,OTHER LARCENY,103,9/11/12 13:50,2012,9,Tuesday,774255.6857,2954822.79,TREMONT ST,"(42.35535484, -71.06310606)"
16801,120569008,OTHER LARCENY,277,9/11/12 13:51,2012,9,Tuesday,769365.5688,2946429.029,WASHINGTON ST,"(42.33238942, -71.08135015)"
16802,120569011,FRAUD,695,9/11/12 13:53,2012,9,Tuesday,749254.8636,2930760.692,MAPLE ST,"(42.28964136, -71.15595953)"
16803,120569926,OTHER LARCENY,157,9/11/12 14:00,2012,9,Tuesday,771414.5992,2949278.766,SHAWMUT AV,"(42.34018135, -71.07371956)"
16804,120570774,AGGRAVATED ASSAULT,936,9/11/12 14:00,2012,9,Tuesday,776909.9972,2948964.322,CROWLEY ROGERS WY,"(42.33924135, -71.05339957)"
16805,120574099,OTHER LARCENY,398,9/11/12 14:00,2012,9,Tuesday,772790.5334,2930915.749,TALBOT AV,"(42.28977341, -71.06897355)"
16806,120569045,OTHER,943,9/11/12 14:02,2012,9,Tuesday,768377.9989,2942700.472,WALNUT AV,"(42.32217135, -71.08506955)"
16807,120569085,SIMPLE ASSAULT,794,9/11/12 14:16,2012,9,Tuesday,754433.5091,2952431.179,GLENVILLE AV,"(42.34904741, -71.1364789)"
16808,120569111,OTHER LARCENY,476,9/11/12 14:26,2012,9,Tuesday,766115.135,2923530.012,BLUE HILL AV,"(42.26959636, -71.09377455)"
16809,120569109,DRUG CHARGES,274,9/11/12 14:27,2012,9,Tuesday,769600.5096,2947622.561,SHAWMUT AV,"(42.33566135, -71.08045956)"
16810,120569156,InvPer,290,9/11/12 14:30,2012,9,Tuesday,766923.848,2945945.783,MALCOLM X BL,"(42.33109591, -71.09038894)"
16811,120569115,VAL,14,9/11/12 14:30,2012,9,Tuesday,786575.6148,2964966.247,BENNINGTON ST,"(42.38300634, -71.01731458)"
16812,120569116,VAL,736,9/11/12 14:31,2012,9,Tuesday,749120.8289,2929105.678,CENTRE ST,"(42.28510137, -71.15647954)"
16813,120569127,PropFound,106,9/11/12 14:35,2012,9,Tuesday,775748.1515,2954127.966,SUMMER ST,"(42.35342713, -71.05759782)"
16814,120569158,AGGRAVATED ASSAULT,434,9/11/12 14:48,2012,9,Tuesday,770243.5782,2929036.869,THETFORD AV,"(42.28465258, -71.07842092)"
16815,120569273,OTHER LARCENY,130,9/11/12 15:00,2012,9,Tuesday,770519.5901,2952572.379,DARTMOUTH ST,"(42.34923135, -71.07696956)"
16816,120571381,OTHER LARCENY,98,9/11/12 15:01,2012,9,Tuesday,775834.5651,2955780.917,DEVONSHIRE ST,"(42.35796162, -71.05724638)"
16817,120569675,PropLost,60,9/11/12 15:03,2012,9,Tuesday,774010.6721,2960943.74,RUTHERFORD AV,"(42.37215427, -71.06389674)"
16818,120569191,FORGERY,105,9/11/12 15:08,2012,9,Tuesday,775280.6508,2954535.244,SUMMER ST,"(42.35455134, -71.05931956)"
16819,120569199,VAL,0,9/11/12 15:15,2012,9,Tuesday,780017.8828,2941154.74,MT VERNON ST,"(42.31776637, -71.04205955)"
16820,120569204,VAL,451,9/11/12 15:15,2012,9,Tuesday,771980.0393,2932501.626,WASHINGTON ST,"(42.29413635, -71.07193956)"
16821,120571513,SIMPLE ASSAULT,168,9/11/12 15:20,2012,9,Tuesday,771853.9277,2948640.115,ST GEORGE ST,"(42.33842283, -71.07210644)"
16822,120569277,VAL,944,9/11/12 15:30,2012,9,Tuesday,768980.8614,2932233.495,TALBOT AV,"(42.29344136, -71.08302956)"
16823,120570814,VAL,157,9/11/12 15:30,2012,9,Tuesday,770808.9465,2948743.683,W CONCORD ST,"(42.33872135, -71.07596956)"
16824,120569236,PropFound,167,9/11/12 15:30,2012,9,Tuesday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
16825,120569871,OTHER LARCENY,418,9/11/12 15:30,2012,9,Tuesday,769594.6205,2927913.646,MAXWELL ST,"(42.28157916, -71.08083955)"
16826,120571920,SIMPLE ASSAULT,145,9/11/12 15:30,2012,9,Tuesday,769221.5068,2950475.986,CUMBERLAND ST,"(42.34349635, -71.08180955)"
16827,120569234,MedAssist,213,9/11/12 15:35,2012,9,Tuesday,778230.0596,2948269.737,W BROADWAY,"(42.33731631, -71.04853066)"
16828,120569254,MedAssist,563,9/11/12 15:48,2012,9,Tuesday,756980.9894,2929874.804,SOUTH ST,"(42.28712136, -71.12741955)"
16829,120574926,VAL,773,9/11/12 16:00,2012,9,Tuesday,749463.0558,2950192.613,HATHERLEY RD,"(42.34296135, -71.15489952)"
16830,120586425,OTHER LARCENY,144,9/11/12 16:00,2012,9,Tuesday,768491.4942,2951046.392,DALTON ST,"(42.34507135, -71.08449956)"
16831,120569283,BENoProp,805,9/11/12 16:00,2012,9,Tuesday,752457.2854,2956321.325,BRONSDON ST,"(42.35974498, -71.1437294)"
16832,120569755,OTHER LARCENY,72,9/11/12 16:00,2012,9,Tuesday,774903.4055,2956723.596,CENTER PZ,"(42.36056156, -71.06067351)"
16833,120569553,Bomb,797,9/11/12 16:00,2012,9,Tuesday,758645.7992,2953460.415,COMMONWEALTH AV,"(42.35182135, -71.12087954)"
16834,120569767,DRUG CHARGES,465,9/11/12 16:00,2012,9,Tuesday,766751.5911,2929095.955,BLUE HILL AV,"(42.28486136, -71.09132455)"
16836,120569295,RESIDENTIAL BURGLARY,355,9/11/12 16:06,2012,9,Tuesday,775840.0044,2933197.329,DIX ST,"(42.29599136, -71.05765957)"
16837,120569379,BENoProp,355,9/11/12 16:06,2012,9,Tuesday,775840.0044,2933197.329,DIX ST,"(42.29599136, -71.05765957)"
16838,120569262,InvProp,506,9/11/12 16:08,2012,9,Tuesday,760213.6307,2931019.334,SOUTHBOURNE RD,"(42.29022266, -71.11545373)"
16839,120569325,MVAcc,915,9/11/12 16:16,2012,9,Tuesday,777008.3578,2946187.901,DORCHESTER ST,"(42.33162135, -71.05308957)"
16840,120569337,MVAcc,173,9/11/12 16:22,2012,9,Tuesday,775167.388,2952912.951,SURFACE RD,"(42.35010135, -71.05976957)"
16841,120569243,PersLoc,413,9/11/12 16:26,2012,9,Tuesday,770421.59,2926780.098,GALLIVAN BL,"(42.27845744, -71.07780436)"
16842,120569363,MVAcc,181,9/11/12 16:29,2012,9,Tuesday,772672.6363,2943756.733,NORFOLK AV,"(42.32501135, -71.06916956)"
16843,120569353,Service,111,9/11/12 16:30,2012,9,Tuesday,774081.4655,2954458.626,TREMONT ST,"(42.35435802, -71.0637575)"
16844,120569374,DISORDERLY,102,9/11/12 16:32,2012,9,Tuesday,774622.4376,2955067.563,WINTER ST,"(42.35602134, -71.06174456)"
16845,120569432,MedAssist,106,9/11/12 16:35,2012,9,Tuesday,775321.4109,2954493.545,SUMMER ST,"(42.35443634, -71.05916956)"
16846,120569392,OTHER,160,9/11/12 16:38,2012,9,Tuesday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
16847,120569367,PubDrink,282,9/11/12 16:40,2012,9,Tuesday,768830.7785,2944885.93,WARREN ST,"(42.32816228, -71.08335584)"
16848,120569487,VAL,0,9/11/12 16:52,2012,9,Tuesday,771483.5641,2946841.093,ALBANY ST,"(42.33349135, -71.07350956)"
16849,120569469,SIMPLE ASSAULT,72,9/11/12 17:00,2012,9,Tuesday,774286.5764,2954675.901,WEST ST,"(42.35495134, -71.06299456)"
16850,120573625,OTHER LARCENY,576,9/11/12 17:00,2012,9,Tuesday,763014.239,2939699.474,AMORY ST,"(42.31400635, -71.10495455)"
16851,120569476,MedAssist,0,9/11/12 17:00,2012,9,Tuesday,763303.5691,2942918.688,CENTRE ST,"(42.32283635, -71.10382955)"
16852,120569603,OTHER LARCENY,283,9/11/12 17:00,2012,9,Tuesday,767225.4855,2949250.922,HUNTINGTON AV,"(42.34016135, -71.08921455)"
16853,120570304,AGGRAVATED ASSAULT,620,9/11/12 17:00,2012,9,Tuesday,767215.0266,2951703.466,BOYLSTON ST,"(42.34689135, -71.08920955)"
16854,120569219,InvPer,123,9/11/12 17:00,2012,9,Tuesday,774083.6785,2952595.797,WASHINGTON ST,"(42.34924634, -71.06378456)"
16855,120569449,InvPer,0,9/11/12 17:00,2012,9,Tuesday,767641.1664,2940158.677,HUMBOLDT AV,"(42.31520635, -71.08783956)"
16856,120569879,OTHER LARCENY,183,9/11/12 17:00,2012,9,Tuesday,772401.1225,2941643.281,DUDLEY ST,"(42.31921571, -71.07021296)"
16857,120587101,STOLEN PROPERTY CHARGES,520,9/11/12 17:00,2012,9,Tuesday,757969.2324,2918691.415,HYDE PARK AV,"(42.25642136, -71.12394954)"
16858,120569451,VAL,26,9/11/12 17:01,2012,9,Tuesday,780356.2099,2964443.551,BORDER ST,"(42.38166634, -71.04034456)"
16859,120569456,DRUG CHARGES,492,9/11/12 17:02,2012,9,Tuesday,760945.7792,2921973.582,WESTMINSTER ST,"(42.26539136, -71.11289955)"
16860,120569248,AGGRAVATED ASSAULT,418,9/11/12 17:10,2012,9,Tuesday,769594.6205,2927913.646,MAXWELL ST,"(42.28157916, -71.08083955)"
16861,120569480,OTHER LARCENY,26,9/11/12 17:14,2012,9,Tuesday,780688.0383,2962650.535,MERIDIAN ST,"(42.37674138, -71.03915227)"
16862,120569730,RESIDENTIAL BURGLARY,427,9/11/12 17:15,2012,9,Tuesday,766194.2316,2925390.762,BLUE HILL AV,"(42.27470136, -71.09344955)"
16863,120569507,SIMPLE ASSAULT,555,9/11/12 17:23,2012,9,Tuesday,757838.3159,2925744.287,MAYNARD ST,"(42.2757766, -71.12431839)"
16864,120569505,MedAssist,34,9/11/12 17:26,2012,9,Tuesday,781819.5843,2958684.367,WEBSTER ST,"(42.36584134, -71.03504457)"
16865,120571288,PersMiss,438,9/11/12 17:30,2012,9,Tuesday,770635.3845,2931133.797,COLONIAL AV,"(42.29040136, -71.07693456)"
16866,120569483,VAL,348,9/11/12 17:30,2012,9,Tuesday,776020.2577,2936518.17,KIMBALL ST,"(42.30510136, -71.05692957)"
16867,120569774,PubDrink,276,9/11/12 17:31,2012,9,Tuesday,769000.3868,2945939.61,WASHINGTON ST,"(42.33105135, -71.08270956)"
16868,120569434,PubDrink,280,9/11/12 17:41,2012,9,Tuesday,768452.5418,2945326.172,WASHINGTON AV,"(42.32937538, -71.08474665)"
16869,120569741,VAL,680,9/11/12 18:00,2012,9,Tuesday,756285.3194,2928998.985,WASHINGTON ST,"(42.28472636, -71.13000454)"
16870,120569613,MedAssist,914,9/11/12 18:00,2012,9,Tuesday,777022.2779,2944821.374,MCDONOUGH WY,"(42.32787135, -71.05306457)"
